306,0
830,0
1599,0
273,0
3061,1
1119,1
9,1
410,1
21,1
1522,1
263,1
79,1
350,1
173,1
1047,1
1092,1
50,1
84,1
57,1
127,1
557,1
203,1
161,1
306,1
66,1
16,1
2,1
391,1
1734,2
331,2
3574,2
3774,2
3061,2
34,2
9,2
2396,2
1246,2
410,2
2879,2
1407,2
154,2
147,2
496,2
1919,2
11,2
1307,2
2214,2
772,2
1560,2
1415,2
16,2
24,2
1535,2
204,2
272,2
442,2
42,2
326,2
391,2
96,2
350,2
1092,2
77,2
203,2
947,2
518,2
548,2
79,2
105,2
58,2
176,2
306,2
102,2
14,2
212,2
15,2
5,2
21,2
1,2
161,2
